trialNum,numTeachers,numAssessments,numExamples,teacherMu,simType,IG
0,1,0,5,0.9,sortedPerfectTeachers,2530.8712044417366
0,2,0,5,0.9,unsortedUncertainTeachers,2530.871204441739
0,2,0,5,0.9,sortedUncertainTeachers,2530.871204441739
0,2,0,5,0.9,unsortedPerfectTeachers,2530.871204441739
0,2,0,5,0.9,sortedPerfectTeachers,2530.871204441738
0,3,0,5,0.9,unsortedUncertainTeachers,2530.8712044417393
0,3,0,5,0.9,sortedUncertainTeachers,2530.871204441739
0,3,0,5,0.9,unsortedPerfectTeachers,2530.8712044417393
0,3,0,5,0.9,sortedPerfectTeachers,2530.871204441739
0,5,0,5,0.9,unsortedUncertainTeachers,2530.87120444174
0,5,0,5,0.9,sortedUncertainTeachers,2530.8712044417393
0,5,0,5,0.9,unsortedPerfectTeachers,2530.87120444174
0,5,0,5,0.9,sortedPerfectTeachers,2530.8712044417393
0,10,0,5,0.9,unsortedUncertainTeachers,2530.8712044417393
0,10,0,5,0.9,sortedUncertainTeachers,2530.871204441739
0,10,0,5,0.9,unsortedPerfectTeachers,2530.8712044417393
0,10,0,5,0.9,sortedPerfectTeachers,2530.871204441739
0,1,1,4,0.5,unsortedUncertainTeachers,1845.328782716154
0,1,1,4,0.5,sortedUncertainTeachers,1845.3287827161546
0,1,1,4,0.5,unsortedPerfectTeachers,1845.328782716154
0,1,1,4,0.5,sortedPerfectTeachers,1845.3287827161532
0,2,1,4,0.5,unsortedUncertainTeachers,1845.3287827161553
0,2,1,4,0.5,sortedUncertainTeachers,1882.394084984252
0,2,1,4,0.5,unsortedPerfectTeachers,1846.8470855344158
0,2,1,4,0.5,sortedPerfectTeachers,1923.6567301980217
0,3,1,4,0.5,unsortedUncertainTeachers,1845.3287827161548
0,3,1,4,0.5,sortedUncertainTeachers,1873.5868375362384
0,3,1,4,0.5,unsortedPerfectTeachers,1849.7877703919648
0,3,1,4,0.5,sortedPerfectTeachers,1924.5446214553738
0,5,1,4,0.5,unsortedUncertainTeachers,1845.3287827161548
0,5,1,4,0.5,sortedUncertainTeachers,1883.7371851667058
0,5,1,4,0.5,unsortedPerfectTeachers,1851.8512349791213
0,5,1,4,0.5,sortedPerfectTeachers,1928.2844883972466
0,10,1,4,0.5,unsortedUncertainTeachers,1845.328782716155
0,10,1,4,0.5,sortedUncertainTeachers,1880.522992289742
0,10,1,4,0.5,unsortedPerfectTeachers,1855.572688993388
0,10,1,4,0.5,sortedPerfectTeachers,1929.147534614602
0,1,1,4,0.6,unsortedUncertainTeachers,1868.4175110640624
0,1,1,4,0.6,sortedUncertainTeachers,1868.4175110640624
0,1,1,4,0.6,unsortedPerfectTeachers,1868.4175110640624
0,1,1,4,0.6,sortedPerfectTeachers,1868.4175110640626
0,2,1,4,0.6,unsortedUncertainTeachers,1868.417511064064
0,2,1,4,0.6,sortedUncertainTeachers,1905.5774390719203
0,2,1,4,0.6,unsortedPerfectTeachers,1875.1213722103016
0,2,1,4,0.6,sortedPerfectTeachers,1926.2140469746791
0,3,1,4,0.6,unsortedUncertainTeachers,1868.4175110640645
0,3,1,4,0.6,sortedUncertainTeachers,1896.9182841299707
0,3,1,4,0.6,unsortedPerfectTeachers,1876.5114027256705
0,3,1,4,0.6,sortedPerfectTeachers,1926.734932930944
0,5,1,4,0.6,unsortedUncertainTeachers,1868.4175110640645
0,5,1,4,0.6,sortedUncertainTeachers,1897.2901276934665
0,5,1,4,0.6,unsortedPerfectTeachers,1877.1319611839908
0,5,1,4,0.6,sortedPerfectTeachers,1930.7637370546731
0,10,1,4,0.6,unsortedUncertainTeachers,1869.4413441660718
0,10,1,4,0.6,sortedUncertainTeachers,1896.0189148929653
0,10,1,4,0.6,unsortedPerfectTeachers,1880.3713680020023
0,10,1,4,0.6,sortedPerfectTeachers,1933.5749121799583
0,1,1,4,0.7,unsortedUncertainTeachers,1933.2303033198289
0,1,1,4,0.7,sortedUncertainTeachers,1933.2303033198289
0,1,1,4,0.7,unsortedPerfectTeachers,1933.2303033198289
0,1,1,4,0.7,sortedPerfectTeachers,1933.23030331983
0,2,1,4,0.7,unsortedUncertainTeachers,1916.7880388769688
0,2,1,4,0.7,sortedUncertainTeachers,1937.057339459578
0,2,1,4,0.7,unsortedPerfectTeachers,1933.2303033198277
0,2,1,4,0.7,sortedPerfectTeachers,1946.3712888141727
0,3,1,4,0.7,unsortedUncertainTeachers,1910.1780693923365
0,3,1,4,0.7,sortedUncertainTeachers,1935.743150790914
0,3,1,4,0.7,unsortedPerfectTeachers,1933.2303033198273
0,3,1,4,0.7,sortedPerfectTeachers,1951.4678479374327
0,5,1,4,0.7,unsortedUncertainTeachers,1923.6894729087078
0,5,1,4,0.7,sortedUncertainTeachers,1930.8390022725453
0,5,1,4,0.7,unsortedPerfectTeachers,1933.2303033198273
0,5,1,4,0.7,sortedPerfectTeachers,1953.3126238810485
0,10,1,4,0.7,unsortedUncertainTeachers,1925.6736042705834
0,10,1,4,0.7,sortedUncertainTeachers,1932.6086835144945
0,10,1,4,0.7,unsortedPerfectTeachers,1933.2303033198273
0,10,1,4,0.7,sortedPerfectTeachers,1953.649716562307
0,1,1,4,0.8,unsortedUncertainTeachers,1990.373160462683
0,1,1,4,0.8,sortedUncertainTeachers,1990.3731604626828
0,1,1,4,0.8,unsortedPerfectTeachers,1990.373160462683
0,1,1,4,0.8,sortedPerfectTeachers,1990.3731604626828
0,2,1,4,0.8,unsortedUncertainTeachers,1990.373160462685
0,2,1,4,0.8,sortedUncertainTeachers,1990.3731604626853
0,2,1,4,0.8,unsortedPerfectTeachers,1990.373160462685
0,2,1,4,0.8,sortedPerfectTeachers,1990.373160462685
0,3,1,4,0.8,unsortedUncertainTeachers,1990.373160462685
0,3,1,4,0.8,sortedUncertainTeachers,1971.6717222194857
0,3,1,4,0.8,unsortedPerfectTeachers,1990.373160462685
